"anger","disgust","fear","joy","sadness","surprise","time","system","video","video_emotion","video_gender"
0.5657175,0.4903654,0.296861,0.3686435,0.53621115,0.412903,245,"crowdemotion","surprise_M","surprise","M"
0.5824085,0.4768805,0.3106035,0.364554,0.5485604,0.406641,246,"crowdemotion","surprise_M","surprise","M"
0.5806055,0.4803184,0.305601,0.3626835,0.5445703,0.404009,247,"crowdemotion","surprise_M","surprise","M"
0.5871545,0.47724095,0.2986275,0.3685015,0.5338702,0.399953,248,"crowdemotion","surprise_M","surprise","M"
0.00509,0.01082,0.00614,0.01021,0.01115,0.02,1,"kairos","disgust_F","disgust","F"
0.01271,0.00978,0.00314,0.00839,0.00958,0.02,2,"kairos","disgust_F","disgust","F"
0.01616,0.0092,0.00234,0.00798,0.00856,0.02,3,"kairos","disgust_F","disgust","F"
0.01772,0.00801,0.00133,0.00733,0.00843,0.02,4,"kairos","disgust_F","disgust","F"
0.01847,0.00646,0.00123,0.00688,0.00846,0.02,5,"kairos","disgust_F","disgust","F"
0.01884,0.00532,0.00128,0.00647,0.00838,0.02,6,"kairos","disgust_F","disgust","F"
0.0197,0.00431,0.00133,0.00666,0.00776,0.02,7,"kairos","disgust_F","disgust","F"
0.02,0.00367,0.00149,0.0067,0.00732,0.02,8,"kairos","disgust_F","disgust","F"
0.02,0.00306,0.00134,0.00667,0.00693,0.02,9,"kairos","disgust_F","disgust","F"
0.02,0.00234,0.00089,0.00674,0.00677,0.02,10,"kairos","disgust_F","disgust","F"
0.02,0.00091,0.00003,0.00648,0.00603,0.02,11,"kairos","disgust_F","disgust","F"
0.02,0.05005,0.00023,0.00652,0.00589,0.02,12,"kairos","disgust_F","disgust","F"
0.02,0.15364,0.00313,0.00648,0.00554,0.02,13,"kairos","disgust_F","disgust","F"
0.02,0.2105,0.00008,0.00655,0.00506,0.02,14,"kairos","disgust_F","disgust","F"
0.02,0.22989,0.00007,0.00669,0.00449,0.02,15,"kairos","disgust_F","disgust","F"
0.02,0.23189,0.0124,0.00689,0.00388,0.02,16,"kairos","disgust_F","disgust","F"
0.02,0.20932,0.02746,0.00666,0.00355,0.02,17,"kairos","disgust_F","disgust","F"
0.02,0.21281,0.05782,0.00664,0.00342,0.02,18,"kairos","disgust_F","disgust","F"
0.02,0.21934,0.08311,0.00676,0.0032,0.02,19,"kairos","disgust_F","disgust","F"
0.02,0.18429,0.03472,0.00674,0.00272,0.02,20,"kairos","disgust_F","disgust","F"
0.02,0.1745,0.00008,0.00667,0.00249,0.02,21,"kairos","disgust_F","disgust","F"
0.02,0.13141,0.00984,0.00673,0.00211,0.02,22,"kairos","disgust_F","disgust","F"
0.02,0.13154,0.00043,0.00683,0.00173,0.02,23,"kairos","disgust_F","disgust","F"
0.02,0.1261,0.00077,0.00701,0.00144,0.02,24,"kairos","disgust_F","disgust","F"
0.02,0.13268,0.00128,0.00716,0.00113,0.02,25,"kairos","disgust_F","disgust","F"
0.02,0.14018,0.00127,0.00735,0.00116,0.02,26,"kairos","disgust_F","disgust","F"
0.02,0.14554,0.00163,0.00758,0.00087,0.02,27,"kairos","disgust_F","disgust","F"
0.02,0.15673,0.00179,0.00762,0.00056,0.02,28,"kairos","disgust_F","disgust","F"
0.02,0.16933,0.00243,0.00768,0.00035,0.02,29,"kairos","disgust_F","disgust","F"
0.02,0.1567,0.00242,0.00765,0.00038,0.02,30,"kairos","disgust_F","disgust","F"
0.02,0.13803,0.00246,0.00761,0.00016,0.02,31,"kairos","disgust_F","disgust","F"
0.02,0.16753,0.00231,0.00765,0.00006,0.02,32,"kairos","disgust_F","disgust","F"
0.02,0.18181,0.00186,0.0077,0.00037,0.02,33,"kairos","disgust_F","disgust","F"
0.02,0.20863,0.00128,0.00769,0.00046,0.02,34,"kairos","disgust_F","disgust","F"
0.02,0.20964,0.0004,0.00779,0.00047,0.02,35,"kairos","disgust_F","disgust","F"
0.02,0.23593,0.00036,0.00782,0.0006,0.02,36,"kairos","disgust_F","disgust","F"
0.02,0.28394,0.00005,0.00792,0.00103,0.02,37,"kairos","disgust_F","disgust","F"
0.02,0.28776,0.00518,0.00796,0.00162,0.02,38,"kairos","disgust_F","disgust","F"
0.02,0.30265,0.06338,0.00804,0.0022,0.02,39,"kairos","disgust_F","disgust","F"
0.02,0.36207,0.06906,0.00754,0.00274,0.02,40,"kairos","disgust_F","disgust","F"
0.02,0.39584,0.04019,0.00703,0.00298,0.02,41,"kairos","disgust_F","disgust","F"
0.02,0.41573,0.00005,0.00641,0.00308,0.02,42,"kairos","disgust_F","disgust","F"
0.02,0.42563,0.00052,0.00578,0.00333,0.02,43,"kairos","disgust_F","disgust","F"
0.02,0.41453,0.0011,0.00512,0.00362,0.02,44,"kairos","disgust_F","disgust","F"
0.02,0.43275,0.00098,0.00449,0.00452,0.02,45,"kairos","disgust_F","disgust","F"
0.02,0.44953,0.00087,0.00378,0.00496,0.02,46,"kairos","disgust_F","disgust","F"
0.02,0.44369,0.00058,0.00298,0.00574,0.02,47,"kairos","disgust_F","disgust","F"
0.02,0.46058,0.00027,0.00239,0.00572,0.02,48,"kairos","disgust_F","disgust","F"
0.02,0.45101,0.01019,0.00163,0.00561,0.01926,49,"kairos","disgust_F","disgust","F"
0.02,0.44118,0.04183,0.00146,0.0053,0.01986,50,"kairos","disgust_F","disgust","F"
0.02,0.40994,0.10916,0.0014,0.00564,0.02,51,"kairos","disgust_F","disgust","F"
0.02,0.34638,0.14629,0.0013,0.00575,0.02,52,"kairos","disgust_F","disgust","F"
0.02,0.31661,0.14554,0.00096,0.00591,0.02,53,"kairos","disgust_F","disgust","F"
0.02,0.31649,0.14786,0.00086,0.00568,0.02,54,"kairos","disgust_F","disgust","F"
0.02,0.26972,0.09633,0.00054,0.00532,0.02,55,"kairos","disgust_F","disgust","F"
0.02,0.227,0.0582,0.00031,0.00523,0.02,56,"kairos","disgust_F","disgust","F"
0.02,0.18834,0.00783,0.00011,0.00465,0.02,57,"kairos","disgust_F","disgust","F"
0.02,0.14517,0.00043,0.01812,0.00438,0.02,58,"kairos","disgust_F","disgust","F"
0.02,0.11261,0.00135,0.04984,0.00438,0.02,59,"kairos","disgust_F","disgust","F"
0.02,0.06357,0.00184,0.06392,0.00423,0.02,60,"kairos","disgust_F","disgust","F"
0.02,0.05679,0.00232,0.08338,0.00396,0.02,61,"kairos","disgust_F","disgust","F"
0.02,0.05408,0.00284,0.08857,0.00399,0.02,62,"kairos","disgust_F","disgust","F"
0.02,0.0604,0.00306,0.07151,0.00372,0.02,63,"kairos","disgust_F","disgust","F"
0.02,0.08682,0.00334,0.07335,0.0039,0.02,64,"kairos","disgust_F","disgust","F"
0.02,0.14057,0.00351,0.06771,0.00368,0.02,65,"kairos","disgust_F","disgust","F"
0.02,0.16117,0.00341,0.06267,0.00339,0.02,66,"kairos","disgust_F","disgust","F"
0.02,0.1872,0.00346,0.05788,0.00329,0.02,67,"kairos","disgust_F","disgust","F"
0.02,0.23109,0.00373,0.05198,0.00342,0.02,68,"kairos","disgust_F","disgust","F"
0.02,0.29024,0.00385,0.04426,0.00331,0.02,69,"kairos","disgust_F","disgust","F"
0.02,0.34944,0.00409,0.04159,0.00332,0.02,70,"kairos","disgust_F","disgust","F"
0.02,0.3996,0.00413,0.04014,0.00323,0.02,71,"kairos","disgust_F","disgust","F"
0.02,0.46063,0.00409,0.0391,0.00301,0.02,72,"kairos","disgust_F","disgust","F"
0.02,0.49659,0.00384,0.05167,0.00282,0.02,73,"kairos","disgust_F","disgust","F"
0.02,0.50553,0.00378,0.06085,0.00253,0.02,74,"kairos","disgust_F","disgust","F"
0.02,0.47874,0.00406,0.0733,0.00255,0.02,75,"kairos","disgust_F","disgust","F"
0.02,0.4828,0.00454,0.07944,0.00244,0.02,76,"kairos","disgust_F","disgust","F"
0.02,0.49365,0.00452,0.07575,0.00241,0.02,77,"kairos","disgust_F","disgust","F"
0.02,0.48903,0.00442,0.07299,0.00231,0.02,78,"kairos","disgust_F","disgust","F"
0.02,0.42061,0.00418,0.06903,0.00213,0.02,79,"kairos","disgust_F","disgust","F"
0.02,0.40871,0.00414,0.0606,0.00228,0.02,80,"kairos","disgust_F","disgust","F"
0.02,0.38296,0.00422,0.04819,0.00227,0.02,81,"kairos","disgust_F","disgust","F"
0.02,0.37199,0.00426,0.04672,0.00211,0.02,82,"kairos","disgust_F","disgust","F"
0.02,0.35173,0.00439,0.03338,0.00198,0.02,83,"kairos","disgust_F","disgust","F"
0.02,0.32913,0.0045,0.0285,0.00216,0.02,84,"kairos","disgust_F","disgust","F"
0.02,0.35816,0.00443,0.01297,0.00215,0.02,85,"kairos","disgust_F","disgust","F"
0.02,0.37279,0.00423,0.00004,0.00215,0.02,86,"kairos","disgust_F","disgust","F"
0.02,0.37242,0.00461,0.00005,0.00189,0.02,87,"kairos","disgust_F","disgust","F"
0.02,0.38047,0.00482,0.00003,0.00185,0.02,88,"kairos","disgust_F","disgust","F"
0.02,0.42055,0.00488,0.00003,0.00205,0.02,89,"kairos","disgust_F","disgust","F"
0.02,0.43146,0.00469,0.00292,0.00189,0.02,90,"kairos","disgust_F","disgust","F"
0.02,0.46264,0.00469,0.01663,0.00196,0.02,91,"kairos","disgust_F","disgust","F"
0.02,0.47366,0.00518,0.0168,0.00202,0.02,92,"kairos","disgust_F","disgust","F"
0.02,0.51935,0.00505,0.02764,0.00211,0.02,93,"kairos","disgust_F","disgust","F"
0.02,0.58109,0.00466,0.02112,0.00219,0.02,94,"kairos","disgust_F","disgust","F"
0.02,0.59594,0.0044,0.02997,0.00237,0.02,95,"kairos","disgust_F","disgust","F"
0.02,0.60681,0.00428,0.03766,0.00241,0.02,96,"kairos","disgust_F","disgust","F"
0.02,0.65438,0.00371,0.03818,0.00299,0.02,97,"kairos","disgust_F","disgust","F"
0.02,0.69144,0.00319,0.02599,0.00317,0.02,98,"kairos","disgust_F","disgust","F"
0.02,0.74683,0.00286,0.01128,0.00323,0.02,99,"kairos","disgust_F","disgust","F"
0.02,0.76951,0.00286,0.00019,0.00336,0.02,100,"kairos","disgust_F","disgust","F"
0.02,0.82456,0.00268,0.00066,0.0031,0.02,101,"kairos","disgust_F","disgust","F"
0.02,0.87583,0.00188,0.00103,0.00287,0.02,102,"kairos","disgust_F","disgust","F"
0.02,0.88485,0.00159,0.00157,0.00294,0.02,103,"kairos","disgust_F","disgust","F"
0.02,0.87394,0.00128,0.00203,0.00242,0.02,104,"kairos","disgust_F","disgust","F"
0.02,0.88791,0.0011,0.00248,0.00202,0.02,105,"kairos","disgust_F","disgust","F"
0.02,0.89773,0.00066,0.00295,0.00196,0.02,106,"kairos","disgust_F","disgust","F"
0.02,0.91965,0.00037,0.00341,0.00205,0.02,107,"kairos","disgust_F","disgust","F"
0.02,0.94075,0.00023,0.00386,0.00212,0.02,108,"kairos","disgust_F","disgust","F"
0.02,0.91985,0.00015,0.00417,0.00215,0.02,109,"kairos","disgust_F","disgust","F"
0.02,0.91976,0.01404,0.00442,0.00243,0.02,110,"kairos","disgust_F","disgust","F"
0.02,0.87166,0.04559,0.00444,0.00317,0.02,111,"kairos","disgust_F","disgust","F"
0.02,0.83679,0.07053,0.00443,0.00435,0.02,112,"kairos","disgust_F","disgust","F"
0.02,0.80882,0.05562,0.0042,0.00567,0.02,113,"kairos","disgust_F","disgust","F"
0.02,0.80411,0.11286,0.00395,0.00713,0.02,114,"kairos","disgust_F","disgust","F"
0.02,0.78186,0.15849,0.00386,0.00775,0.02,115,"kairos","disgust_F","disgust","F"
0.02,0.74395,0.20023,0.0037,0.00819,0.02,116,"kairos","disgust_F","disgust","F"
0.02,0.69907,0.20585,0.00364,0.00821,0.02,117,"kairos","disgust_F","disgust","F"
0.02,0.62189,0.2202,0.00351,0.00791,0.02,118,"kairos","disgust_F","disgust","F"
0.02,0.57154,0.25178,0.00365,0.00811,0.02,119,"kairos","disgust_F","disgust","F"
0.02,0.556,0.29765,0.00389,0.00823,0.02,120,"kairos","disgust_F","disgust","F"
0.02,0.5668,0.36892,0.00422,0.00831,0.02,121,"kairos","disgust_F","disgust","F"
0.02,0.5466,0.41252,0.0045,0.00809,0.02,122,"kairos","disgust_F","disgust","F"
0.02,0.50875,0.47425,0.00492,0.00724,0.02,123,"kairos","disgust_F","disgust","F"
0.02,0.47104,0.45498,0.00533,0.00659,0.02,124,"kairos","disgust_F","disgust","F"
0.02,0.4473,0.45882,0.0057,0.00637,0.02,125,"kairos","disgust_F","disgust","F"
0.02,0.44796,0.43648,0.00609,0.0061,0.02,126,"kairos","disgust_F","disgust","F"
0.02,0.45262,0.46673,0.00636,0.00612,0.02,127,"kairos","disgust_F","disgust","F"
0.02,0.473,0.47759,0.00659,0.00644,0.01999,128,"kairos","disgust_F","disgust","F"
0.02,0.4984,0.46654,0.00654,0.00653,0.02,129,"kairos","disgust_F","disgust","F"
0.02,0.50829,0.44917,0.00642,0.00657,0.02,130,"kairos","disgust_F","disgust","F"
0.02,0.47171,0.4256,0.00634,0.00653,0.02,131,"kairos","disgust_F","disgust","F"
0.02,0.45457,0.39559,0.00627,0.00639,0.02,132,"kairos","disgust_F","disgust","F"
0.02,0.46239,0.35926,0.00618,0.0061,0.02,133,"kairos","disgust_F","disgust","F"
0.02,0.45175,0.35323,0.00615,0.00591,0.02,134,"kairos","disgust_F","disgust","F"
0.02,0.44196,0.3345,0.006,0.00588,0.02,135,"kairos","disgust_F","disgust","F"
0.02,0.43731,0.32012,0.00589,0.0058,0.02,136,"kairos","disgust_F","disgust","F"
0.02,0.39265,0.32464,0.00585,0.00561,0.02,137,"kairos","disgust_F","disgust","F"
0.02,0.38087,0.33967,0.00588,0.00549,0.02,138,"kairos","disgust_F","disgust","F"
0.02,0.35592,0.34192,0.00592,0.00516,0.02,139,"kairos","disgust_F","disgust","F"
0.02,0.31964,0.34329,0.00597,0.00469,0.02,140,"kairos","disgust_F","disgust","F"
0.02,0.29157,0.3236,0.00595,0.00401,0.02,141,"kairos","disgust_F","disgust","F"
0.02,0.28883,0.32938,0.00601,0.00392,0.02,142,"kairos","disgust_F","disgust","F"
0.02,0.28588,0.31226,0.00601,0.00375,0.02,143,"kairos","disgust_F","disgust","F"
0.02,0.28682,0.29823,0.00598,0.00347,0.02,144,"kairos","disgust_F","disgust","F"
0.02,0.30122,0.28951,0.006,0.00309,0.02,145,"kairos","disgust_F","disgust","F"
0.02,0.2952,0.29586,0.00595,0.0028,0.02,146,"kairos","disgust_F","disgust","F"
0.02,0.28265,0.27354,0.00588,0.00232,0.02,147,"kairos","disgust_F","disgust","F"
0.02,0.28422,0.22043,0.00577,0.00193,0.02,148,"kairos","disgust_F","disgust","F"
0.02,0.30362,0.18455,0.00578,0.00159,0.02,149,"kairos","disgust_F","disgust","F"
0.02,0.35448,0.15206,0.00596,0.00207,0.02,150,"kairos","disgust_F","disgust","F"
0.02,0.3937,0.1597,0.00598,0.00323,0.02,151,"kairos","disgust_F","disgust","F"
0.02,0.39079,0.13348,0.00597,0.00301,0.02,152,"kairos","disgust_F","disgust","F"
0.02,0.33986,0.16439,0.00588,0.00308,0.02,153,"kairos","disgust_F","disgust","F"
0.02,0.30918,0.15375,0.00564,0.00353,0.02,154,"kairos","disgust_F","disgust","F"
0.02,0.27148,0.11225,0.00541,0.00393,0.02,155,"kairos","disgust_F","disgust","F"
0.02,0.23615,0.0639,0.00522,0.00448,0.02,156,"kairos","disgust_F","disgust","F"
0.02,0.21623,0.04181,0.0051,0.00516,0.02,157,"kairos","disgust_F","disgust","F"
0.02,0.20428,0.03583,0.00505,0.00581,0.02,158,"kairos","disgust_F","disgust","F"
0.02,0.18845,0.06395,0.00492,0.00659,0.02,159,"kairos","disgust_F","disgust","F"
0.02,0.07973,0.09802,0.00433,0.00625,0.02,160,"kairos","disgust_F","disgust","F"
0.02,0.0104,0.10822,0.00405,0.00557,0.02,161,"kairos","disgust_F","disgust","F"
0.02,0.00022,0.13432,0.00363,0.00554,0.02,162,"kairos","disgust_F","disgust","F"
0.02,0.00749,0.18014,0.00341,0.00602,0.02,163,"kairos","disgust_F","disgust","F"
0.02,0.04102,0.26323,0.00334,0.0063,0.02,164,"kairos","disgust_F","disgust","F"
0.02,0.06247,0.3232,0.00336,0.00626,0.02,165,"kairos","disgust_F","disgust","F"
0.02,0.1211,0.40346,0.00337,0.0061,0.02,166,"kairos","disgust_F","disgust","F"
0.02,0.18516,0.43916,0.00335,0.00651,0.02,167,"kairos","disgust_F","disgust","F"
0.02,0.2351,0.52036,0.0032,0.00691,0.02,168,"kairos","disgust_F","disgust","F"
0.02,0.27123,0.58152,0.00298,0.00722,0.02,169,"kairos","disgust_F","disgust","F"
0.02,0.3279,0.58391,0.00303,0.00758,0.02,170,"kairos","disgust_F","disgust","F"
0.02,0.36855,0.57442,0.00293,0.00785,0.02,171,"kairos","disgust_F","disgust","F"
0.02,0.40917,0.59299,0.00304,0.00846,0.02,172,"kairos","disgust_F","disgust","F"
0.02,0.44875,0.5711,0.00293,0.00859,0.02,173,"kairos","disgust_F","disgust","F"
0.02,0.45927,0.48525,0.00283,0.00871,0.02,174,"kairos","disgust_F","disgust","F"
0.02,0.4417,0.4701,0.00259,0.00911,0.02,175,"kairos","disgust_F","disgust","F"
0.02,0.40591,0.42564,0.00229,0.00947,0.02,176,"kairos","disgust_F","disgust","F"
0.02,0.39817,0.40128,0.00206,0.00928,0.02,177,"kairos","disgust_F","disgust","F"
0.02,0.38287,0.38262,0.00197,0.00917,0.02,178,"kairos","disgust_F","disgust","F"
0.02,0.37204,0.32852,0.00199,0.00881,0.02,179,"kairos","disgust_F","disgust","F"
0.02,0.3786,0.31325,0.00189,0.0089,0.02,180,"kairos","disgust_F","disgust","F"
0.02,0.4121,0.29006,0.0019,0.00885,0.02,181,"kairos","disgust_F","disgust","F"
0.02,0.44826,0.27438,0.00182,0.00872,0.02,182,"kairos","disgust_F","disgust","F"
0.02,0.44809,0.26044,0.00195,0.00867,0.02,183,"kairos","disgust_F","disgust","F"
0.02,0.45275,0.29404,0.00211,0.00845,0.02,184,"kairos","disgust_F","disgust","F"
0.02,0.48799,0.32222,0.00236,0.00832,0.02,185,"kairos","disgust_F","disgust","F"
0.02,0.52686,0.38679,0.00273,0.00846,0.02,186,"kairos","disgust_F","disgust","F"
0.02,0.51178,0.43938,0.00289,0.0084,0.02,187,"kairos","disgust_F","disgust","F"
0.02,0.48263,0.48727,0.00297,0.00815,0.02,188,"kairos","disgust_F","disgust","F"
0.02,0.4822,0.5723,0.00298,0.00865,0.02,189,"kairos","disgust_F","disgust","F"
0.02,0.54289,0.67769,0.00309,0.00905,0.02,190,"kairos","disgust_F","disgust","F"
0.02,0.59875,0.78639,0.00326,0.00948,0.02,191,"kairos","disgust_F","disgust","F"
0.02,0.58247,0.91455,0.00349,0.00988,0.02,192,"kairos","disgust_F","disgust","F"
0.02,0.60327,1,0.00365,0.01064,0.02,193,"kairos","disgust_F","disgust","F"
0.02,0.61918,1,0.00393,0.01135,0.02,194,"kairos","disgust_F","disgust","F"
0.02,0.69931,1,0.00427,0.01174,0.02,195,"kairos","disgust_F","disgust","F"
0.02,0.77318,1,0.00452,0.01194,0.02,196,"kairos","disgust_F","disgust","F"
0.02,0.83902,1,0.00473,0.01266,0.02,197,"kairos","disgust_F","disgust","F"
0.02,0.89028,1,0.00491,0.01382,0.02,198,"kairos","disgust_F","disgust","F"
0.02,0.91744,1,0.0053,0.01427,0.02,199,"kairos","disgust_F","disgust","F"
0.02,0.86908,1,0.00521,0.01497,0.02,200,"kairos","disgust_F","disgust","F"
0.02,0.85484,1,0.00514,0.01589,0.01982,201,"kairos","disgust_F","disgust","F"
0.02,0.89508,1,0.00511,0.0167,0.02,202,"kairos","disgust_F","disgust","F"
0.02,0.9338,1,0.00512,0.01719,0.02,203,"kairos","disgust_F","disgust","F"
0.02,0.95795,1,0.00492,0.01794,0.02,204,"kairos","disgust_F","disgust","F"
0.02,0.91627,1,0.00476,0.01897,0.02,205,"kairos","disgust_F","disgust","F"
0.02,0.87896,1,0.00451,0.01997,0.02,206,"kairos","disgust_F","disgust","F"
0.02,0.87523,1,0.00446,0.02,0.02,207,"kairos","disgust_F","disgust","F"
0.02,0.82924,1,0.00453,0.02,0.02,208,"kairos","disgust_F","disgust","F"
0.02,0.80244,1,0.00446,0.02,0.02,209,"kairos","disgust_F","disgust","F"
0.02,0.81992,1,0.00471,0.02,0.02,210,"kairos","disgust_F","disgust","F"
0.02,0.80928,1,0.00489,0.01958,0.02,211,"kairos","disgust_F","disgust","F"
0.02,0.76257,1,0.00487,0.01907,0.02,212,"kairos","disgust_F","disgust","F"
0.02,0.73816,1,0.00487,0.01861,0.02,213,"kairos","disgust_F","disgust","F"
0.02,0.74424,1,0.00503,0.01803,0.02,214,"kairos","disgust_F","disgust","F"
0.02,0.74773,1,0.00491,0.01744,0.02,215,"kairos","disgust_F","disgust","F"
0.02,0.70473,1,0.0049,0.01677,0.02,216,"kairos","disgust_F","disgust","F"
0.02,0.6955,1,0.00484,0.01678,0.02,217,"kairos","disgust_F","disgust","F"
0.02,0.74152,1,0.00473,0.01644,0.02,218,"kairos","disgust_F","disgust","F"
0.02,0.76776,1,0.00463,0.01609,0.02,219,"kairos","disgust_F","disgust","F"
0.02,0.75538,1,0.00471,0.01568,0.02,220,"kairos","disgust_F","disgust","F"
0.02,0.71685,1,0.0046,0.01566,0.02,221,"kairos","disgust_F","disgust","F"
0.02,0.72896,1,0.00476,0.01573,0.01989,222,"kairos","disgust_F","disgust","F"
0.02,0.72492,1,0.00475,0.01563,0.01982,223,"kairos","disgust_F","disgust","F"
0.02,0.72052,1,0.00456,0.01531,0.01962,224,"kairos","disgust_F","disgust","F"
0.02,0.72968,1,0.00453,0.015,0.01942,225,"kairos","disgust_F","disgust","F"
0.02,0.75186,1,0.00455,0.0144,0.01949,226,"kairos","disgust_F","disgust","F"
0.02,0.70668,1,0.00469,0.01388,0.01974,227,"kairos","disgust_F","disgust","F"
0.02,0.71532,1,0.00471,0.01363,0.0198,228,"kairos","disgust_F","disgust","F"
0.02,0.73516,1,0.00473,0.01344,0.01988,229,"kairos","disgust_F","disgust","F"
0.02,0.77192,1,0.00464,0.01343,0.02,230,"kairos","disgust_F","disgust","F"
0.02,0.79292,1,0.00465,0.01288,0.02,231,"kairos","disgust_F","disgust","F"
0.02,0.82393,1,0.00456,0.01229,0.02,232,"kairos","disgust_F","disgust","F"
0.02,0.83589,1,0.00462,0.01198,0.02,233,"kairos","disgust_F","disgust","F"
0.02,0.8435,1,0.00469,0.01168,0.02,234,"kairos","disgust_F","disgust","F"
0.02,0.85236,1,0.00468,0.01132,0.02,235,"kairos","disgust_F","disgust","F"
0.02,0.90009,1,0.00466,0.01164,0.02,236,"kairos","disgust_F","disgust","F"
0.02,0.96019,1,0.00453,0.01179,0.02,237,"kairos","disgust_F","disgust","F"
